file_path,file_id,speaker_id,label,label_name,attack_id,dataset_partition,source_dataset,duration,sample_rate
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3167734.flac,LA_T_3167734,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8969375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3187715.flac,LA_T_3187715,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.3841875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3215578.flac,LA_T_3215578,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.8325,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3247389.flac,LA_T_3247389,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.6875625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3346004.flac,LA_T_3346004,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.43575,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3441957.flac,LA_T_3441957,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.282125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3561136.flac,LA_T_3561136,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.582625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3576775.flac,LA_T_3576775,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.152,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3580508.flac,LA_T_3580508,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.152875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3635733.flac,LA_T_3635733,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.9363125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3636245.flac,LA_T_3636245,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.5616875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3810183.flac,LA_T_3810183,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.769,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3849267.flac,LA_T_3849267,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.124875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3995089.flac,LA_T_3995089,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.3673125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3999087.flac,LA_T_3999087,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8525625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3999267.flac,LA_T_3999267,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.6834375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4053835.flac,LA_T_4053835,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.23525,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4118798.flac,LA_T_4118798,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.626875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4155454.flac,LA_T_4155454,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,5.795375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4179989.flac,LA_T_4179989,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8555625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4197307.flac,LA_T_4197307,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1965,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4237787.flac,LA_T_4237787,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8989375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4239283.flac,LA_T_4239283,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1559375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4244329.flac,LA_T_4244329,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.519875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4339311.flac,LA_T_4339311,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.98225,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4362109.flac,LA_T_4362109,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.7506875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4428691.flac,LA_T_4428691,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.5995625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4752788.flac,LA_T_4752788,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.0985,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4756464.flac,LA_T_4756464,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1120625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_4822766.flac,LA_T_4822766,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.15475,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5096578.flac,LA_T_5096578,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.77525,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5161420.flac,LA_T_5161420,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5191549.flac,LA_T_5191549,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.0933125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5337549.flac,LA_T_5337549,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.514375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5387852.flac,LA_T_5387852,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.7754375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5521272.flac,LA_T_5521272,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.201,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5761909.flac,LA_T_5761909,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.5221875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5777819.flac,LA_T_5777819,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.557125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5785306.flac,LA_T_5785306,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.4495625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_5954195.flac,LA_T_5954195,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.349625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6058143.flac,LA_T_6058143,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8985,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6074694.flac,LA_T_6074694,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.7720625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6105178.flac,LA_T_6105178,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.2351875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6200206.flac,LA_T_6200206,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.363875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6214695.flac,LA_T_6214695,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.9795625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6324553.flac,LA_T_6324553,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.837,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6335714.flac,LA_T_6335714,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.6214375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6370865.flac,LA_T_6370865,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.7035,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6405980.flac,LA_T_6405980,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1956875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6426017.flac,LA_T_6426017,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.517625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6492747.flac,LA_T_6492747,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.19475,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6618587.flac,LA_T_6618587,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.79175,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6630946.flac,LA_T_6630946,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.0664375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6721654.flac,LA_T_6721654,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.047125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6736628.flac,LA_T_6736628,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.5971875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6768659.flac,LA_T_6768659,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.766125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_6960204.flac,LA_T_6960204,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,5.7966875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7122854.flac,LA_T_7122854,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.4934375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7123800.flac,LA_T_7123800,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.715,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7248140.flac,LA_T_7248140,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.32125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7288400.flac,LA_T_7288400,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.087,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7397041.flac,LA_T_7397041,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.55425,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7677120.flac,LA_T_7677120,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1913125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7737943.flac,LA_T_7737943,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.342625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_7744923.flac,LA_T_7744923,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.5800625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8115679.flac,LA_T_8115679,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.7345625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8145267.flac,LA_T_8145267,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.22325,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8324598.flac,LA_T_8324598,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.179625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8449978.flac,LA_T_8449978,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.19875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8458654.flac,LA_T_8458654,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.7860625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8507928.flac,LA_T_8507928,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.241375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8638376.flac,LA_T_8638376,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.9409375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_8682959.flac,LA_T_8682959,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8089375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9107429.flac,LA_T_9107429,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1926875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9152126.flac,LA_T_9152126,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.8955625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9188299.flac,LA_T_9188299,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.7308125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9258514.flac,LA_T_9258514,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.5329375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9341221.flac,LA_T_9341221,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.4091875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9431341.flac,LA_T_9431341,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.4509375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9437384.flac,LA_T_9437384,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.599375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9456128.flac,LA_T_9456128,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1944375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9488159.flac,LA_T_9488159,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.474125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9515789.flac,LA_T_9515789,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.0705625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9526930.flac,LA_T_9526930,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.79025,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9534983.flac,LA_T_9534983,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.9809375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9543922.flac,LA_T_9543922,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.1084375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9596913.flac,LA_T_9596913,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,4.2651875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9669914.flac,LA_T_9669914,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.32275,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9701712.flac,LA_T_9701712,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,1.997875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9789409.flac,LA_T_9789409,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.408875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9803720.flac,LA_T_9803720,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.61925,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9874922.flac,LA_T_9874922,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.066375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9897034.flac,LA_T_9897034,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.0226875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9905136.flac,LA_T_9905136,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.027375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9907603.flac,LA_T_9907603,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,3.330125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_9926593.flac,LA_T_9926593,LA_0079,0,bonafide,-,training,ASVspoof2019_LA,2.807625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1078395.flac,LA_T_1078395,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.126375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1257508.flac,LA_T_1257508,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.0673125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1290428.flac,LA_T_1290428,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.5946875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1373249.flac,LA_T_1373249,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.4519375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1411980.flac,LA_T_1411980,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,1.957125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1455233.flac,LA_T_1455233,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.0610625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1470659.flac,LA_T_1470659,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.0421875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1511191.flac,LA_T_1511191,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.768125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1618831.flac,LA_T_1618831,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,4.17875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1625761.flac,LA_T_1625761,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.195625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1651877.flac,LA_T_1651877,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.147875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1702062.flac,LA_T_1702062,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,1.8348125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1735385.flac,LA_T_1735385,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.23725,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1795259.flac,LA_T_1795259,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.4304375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1820456.flac,LA_T_1820456,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,1.829875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_1909202.flac,LA_T_1909202,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.7209375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2091969.flac,LA_T_2091969,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.423875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2335057.flac,LA_T_2335057,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.5125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2386039.flac,LA_T_2386039,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.6883125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2407353.flac,LA_T_2407353,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.3863125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2486958.flac,LA_T_2486958,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.507125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2610237.flac,LA_T_2610237,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.93975,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2698001.flac,LA_T_2698001,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.6894375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2737588.flac,LA_T_2737588,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.6000625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2777160.flac,LA_T_2777160,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.1129375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2801441.flac,LA_T_2801441,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.1705625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2835258.flac,LA_T_2835258,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.214625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2848593.flac,LA_T_2848593,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,4.0020625,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2869730.flac,LA_T_2869730,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,4.6446875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_2992916.flac,LA_T_2992916,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.1149375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3108269.flac,LA_T_3108269,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,4.99,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3121388.flac,LA_T_3121388,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.62475,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3127213.flac,LA_T_3127213,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,1.7439375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3315434.flac,LA_T_3315434,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.1306875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3317496.flac,LA_T_3317496,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.812375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3387982.flac,LA_T_3387982,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.27925,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3465801.flac,LA_T_3465801,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.4508125,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3505297.flac,LA_T_3505297,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.939,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3518487.flac,LA_T_3518487,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,3.2356875,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3555171.flac,LA_T_3555171,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.6829375,16000
data\raw\training\ASVspoof2019_LA_train\flac\LA_T_3595333.flac,LA_T_3595333,LA_0080,0,bonafide,-,training,ASVspoof2019_LA,2.90075,16000
